"HitCorrect","age","box_checked","chain","comments","education","endTime","enjoyment","gender","generation","languages","question","slider_left","slider_right","slider_val","startDate","startTime","story_reproduction","story_title","timeSpent","trial_number","trial_type","id"
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How reliable do you consider the presented information to be?","very unreliable","very reliable",85,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,5,"info_reliability",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How likable do you find the suspect(s), i.e., the person/people underlined in the story?","not likable","very likable",0,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,6,"suspect_likability",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How emotionally is the story told?","not emotional","very emotional",1,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,7,"story_emotion",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How justified would a conviction of the suspect(s), i.e., the person/people underlined in the story, be?","not justified","very justified",100,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,8,"suspect_convictionJustified",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How much do you trust the author?","not at all","very much",65,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,9,"author_trust",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How likely is a conviction of the suspect(s), i.e., the person/people underlined in the story?","very unlikely","very likely",82,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,10,"suspect_conviction",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How likely is it that this story contains more than five words?","very unlikely","very likely",100,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,11,"control3_true",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How likely is it that this passage is a Bible quote?","very unlikely","very likely",0,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,12,"control2_false",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How objectively / subjectively written is the story?","very objective","very subjective",0,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,13,"story_subjectivity",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How judgmental is the author?","not judgmental","very judgmental",13,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,14,"author_judgmental",61
1,35,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547840032445,1,"male",4,"English","How likely is it that the suspect is / the suspects are guilty? (i.e., the person/people underlined in the story)","very unlikely","very likely",84,"Fri Jan 18 2019 14:32:08 GMT-0500 (Eastern Standard Time)",1547839928845,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",1.72666666666667,15,"suspect_committedCrime",61
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likely is it that the suspect is / the suspects are guilty? (i.e., the person/people underlined in the story)","very unlikely","very likely",88,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,1,"suspect_committedCrime",60
1,28,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likable do you find the author of this story?","not likable","very likable",15,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,2,"author_likability",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likely is a conviction of the suspect(s), i.e., the person/people underlined in the story?","very unlikely","very likely",87,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,3,"suspect_conviction",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How justified would a conviction of the suspect(s), i.e., the person/people underlined in the story, be?","not justified","very justified",87,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,4,"suspect_convictionJustified",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How objectively / subjectively written is the story?","very objective","very subjective",20,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,5,"story_subjectivity",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likable do you find the suspect(s), i.e., the person/people underlined in the story?","not likable","very likable",81,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,6,"suspect_likability",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How much do you trust the author?","not at all","very much",7,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,7,"author_trust",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How reliable do you consider the presented information to be?","very unreliable","very reliable",12,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,8,"info_reliability",60
1,28,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How emotionally is the story told?","not emotional","very emotional",15,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,9,"story_emotion",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likely is it that this passage is a Bible quote?","very unlikely","very likely",4,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,10,"control2_false",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How reasonable is it to say that this is a story involving birds?","not reasonable","very reasonable",0,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,11,"control4_true",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How judgmental is the author?","not judgmental","very judgmental",72,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,12,"author_judgmental",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likely is it that this story contains more than five words?","very unlikely","very likely",100,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,13,"control3_true",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How likely is it that this story is a Greek fairy tale?","very unlikely","very likely",19,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,14,"control1_false",60
1,28,"true","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839686884,1,"male",2,"english","How affected do you feel by the story?","not affected","very affected",21,"Fri Jan 18 2019 11:23:52 GMT-0800 (Pacific Standard Time)",1547839432075,"A high-quality surveillance video found that <u>a man and woman</u> were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",4.24681666666667,15,"reader_emotion",60
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likable do you find the author of this story?","not likable","very likable",85,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,1,"author_likability",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How reliable do you consider the presented information to be?","very unreliable","very reliable",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,2,"info_reliability",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likely is a conviction of the suspect(s), i.e., the person/people underlined in the story?","very unlikely","very likely",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,3,"suspect_conviction",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likely is it that this story is a Greek fairy tale?","very unlikely","very likely",0,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,4,"control1_false",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How judgmental is the author?","not judgmental","very judgmental",19,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,5,"author_judgmental",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likely is it that the suspect is / the suspects are guilty? (i.e., the person/people underlined in the story)","very unlikely","very likely",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,6,"suspect_committedCrime",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How reasonable is it to say that this is a story involving birds?","not reasonable","very reasonable",0,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,7,"control4_true",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How much do you trust the author?","not at all","very much",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,8,"author_trust",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likely is it that this story contains more than five words?","very unlikely","very likely",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,9,"control3_true",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How justified would a conviction of the suspect(s), i.e., the person/people underlined in the story, be?","not justified","very justified",100,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,10,"suspect_convictionJustified",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How affected do you feel by the story?","not affected","very affected",34,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,11,"reader_emotion",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likely is it that this passage is a Bible quote?","very unlikely","very likely",0,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,12,"control2_false",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How emotionally is the story told?","not emotional","very emotional",6,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,13,"story_emotion",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How objectively / subjectively written is the story?","very objective","very subjective",2,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,14,"story_subjectivity",59
1,52,"false","b2lFKlRgR8OxDUPI","Thanks for the opportunity to participate and good luck with your research!  For some of the questions that asked about whether the story was Greek mythology or a bible passage, it was not clear if I should mark those as ""not reasonable"" or ""doesn't apply"" - so I opted to mark as ""not reasonable"".  Thanks again!","higher_degree",1547839644162,2,"male",4,"English","How likable do you find the suspect(s), i.e., the person/people underlined in the story?","not likable","very likable",0,"Fri Jan 18 2019 11:22:55 GMT-0800 (Pacific Standard Time)",1547839375465,"There was <u>a group of people</u> scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","scam_jail",4.47828333333333,15,"suspect_likability",59
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likable do you find the author of this story?","not likable","very likable",58,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,1,"author_likability",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likely is it that the suspect is / the suspects are guilty? (i.e., the person/people underlined in the story)","very unlikely","very likely",99,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,2,"suspect_committedCrime",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How judgmental is the author?","not judgmental","very judgmental",9,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,3,"author_judgmental",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likely is it that this story contains more than five words?","very unlikely","very likely",100,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,4,"control3_true",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How emotionally is the story told?","not emotional","very emotional",3,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,5,"story_emotion",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How reasonable is it to say that this is a story involving birds?","not reasonable","very reasonable",2,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,6,"control4_true",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How affected do you feel by the story?","not affected","very affected",3,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,7,"reader_emotion",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How justified would a conviction of the suspect(s), i.e., the person/people underlined in the story, be?","not justified","very justified",97,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,8,"suspect_convictionJustified",58
1,23,"true","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likely is it that this passage is a Bible quote?","very unlikely","very likely",1,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,9,"control2_false",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likely is a conviction of the suspect(s), i.e., the person/people underlined in the story?","very unlikely","very likely",98,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,10,"suspect_conviction",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How objectively / subjectively written is the story?","very objective","very subjective",39,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,11,"story_subjectivity",58
1,23,"true","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likely is it that this story is a Greek fairy tale?","very unlikely","very likely",50,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,12,"control1_false",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How reliable do you consider the presented information to be?","very unreliable","very reliable",77,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,13,"info_reliability",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How much do you trust the author?","not at all","very much",88,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,14,"author_trust",58
1,23,"false","b2lFKlRgR8OxDUPI",NA,"some_college",1547839623026,2,"male",3,"English","How likable do you find the suspect(s), i.e., the person/people underlined in the story?","not likable","very likable",7,"Fri Jan 18 2019 14:23:42 GMT-0500 (Eastern Standard Time)",1547839422340,"<u>a man and woman</u> were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",3.34476666666667,15,"suspect_likability",58
1,44,"false","b2lFKlRgR8OxDUPI",NA,"graduated_college",1547839427507,2,"male",1,"English","How likable do you find the suspect(s), i.e., the person/people underlined in the story?","not likable","very likable",2,"Fri Jan 18 2019 14:19:53 GMT-0500 (Eastern Standard Time)",1547839193089,"On August 30, 2018, 300,000 people in Spain received scam emails claiming the person needed to pay $11,500. The subject line was ""Important-- please respond"" and said that the person would receive punishment if they didn't pay the fine. The email was traced to a law firm and determined to be a scam. Before the police shut it down, 5% of the people had paid the ""fine."" They trace the email to the internet cafe where the people had sent the email, and used video surveillance to determine it was <u>a man and woman</u> (both 52 years old) who sent the email. They tracked them down, and the 2 people are facing legal action and jail time, especially because the surveillance video is very high quality.","scam_jail",3.90696666666667,1,"suspect_likability",57
